train_sample_size,N,n_components,ro,linreg,pcr,pls
20.0,10.0,5.0,0.01,0.9998151462365163,0.5348527595877333,0.9977597114337234
20.0,10.0,3.0,0.01,0.9998151462365163,0.3008421766263001,0.9891248985120412
20.0,10.0,2.0,0.01,0.9998151462365163,0.02162482702251811,0.9783143235710795
20.0,10.0,1.0,0.01,0.9998151462365163,-0.10705188342827543,0.7229738853542257
10.0,10.0,10.0,0.01,0.7668108746082557,0.7668108746082551,0.7140232466659024
10.0,10.0,5.0,0.01,0.7668108746082557,0.13988659953742466,0.5407826432631393
10.0,10.0,3.0,0.01,0.7668108746082557,-0.12711080425630294,0.42582545025701857
10.0,10.0,2.0,0.01,0.7668108746082557,-0.22991875125468897,0.18854991611933436
10.0,10.0,1.0,0.01,0.7668108746082557,-0.14475100992916,-0.23426953124666605
100.0,10.0,10.0,0.1,0.9997638519104591,0.9997638519104591,0.9997638519104591
100.0,10.0,5.0,0.1,0.9997638519104591,0.7401525477041029,0.9997630621427898
100.0,10.0,3.0,0.1,0.9997638519104591,0.49081878772798826,0.9994445409292212
100.0,10.0,2.0,0.1,0.9997638519104591,0.11024627792069319,0.995809435420732
100.0,10.0,1.0,0.1,0.9997638519104591,-0.0049155941808514125,0.9341938018148167
50.0,10.0,10.0,0.1,0.9996382095629716,0.9996382095629716,0.9996382095629716
50.0,10.0,5.0,0.1,0.9996382095629716,0.7255346745534512,0.9996254009734041
50.0,10.0,3.0,0.1,0.9996382095629716,0.27598195928321745,0.9981431576473805
50.0,10.0,2.0,0.1,0.9996382095629716,0.008361403472046725,0.9832729786087582
50.0,10.0,1.0,0.1,0.9996382095629716,-0.012262361483824424,0.9186062428769329
30.0,10.0,10.0,0.1,0.9993556485888688,0.9993556485888688,0.9993556485888688
30.0,10.0,5.0,0.1,0.9993556485888688,0.6620199049843556,0.9993878843577554
30.0,10.0,3.0,0.1,0.9993556485888688,0.49051492056191826,0.9988581461796597
30.0,10.0,2.0,0.1,0.9993556485888688,0.0008305535731566449,0.9949053084511764
30.0,10.0,1.0,0.1,0.9993556485888688,-0.017988438764768855,0.9481171926546099
20.0,10.0,10.0,0.1,0.9989855755674231,0.9989855755674231,0.9989855755674231
20.0,10.0,5.0,0.1,0.9989855755674231,0.7980060280675856,0.9965492573486472
20.0,10.0,3.0,0.1,0.9989855755674231,0.07197081313216935,0.9869622154470684
20.0,10.0,2.0,0.1,0.9989855755674231,0.06960378663779043,0.9183955116511545
20.0,10.0,1.0,0.1,0.9989855755674231,0.06119606230839636,0.7523936663345567
10.0,10.0,10.0,0.1,0.9519759740394537,0.9519759740394538,0.9154121733886436
10.0,10.0,5.0,0.1,0.9519759740394537,0.49983322507003547,0.8871774805753279
10.0,10.0,3.0,0.1,0.9519759740394537,-0.15404468346590994,0.8827136762478212
10.0,10.0,2.0,0.1,0.9519759740394537,-0.27599128257918193,0.8467054846771214
10.0,10.0,1.0,0.1,0.9519759740394537,-0.3271322646692143,0.5230682430529514
100.0,10.0,10.0,0.2,0.9998300464684887,0.9998300464684887,0.9998300464684887
100.0,10.0,5.0,0.2,0.9998300464684887,0.6612419481124053,0.9998267863750355
100.0,10.0,3.0,0.2,0.9998300464684887,0.3467302741477325,0.9857595789030472
100.0,10.0,2.0,0.2,0.9998300464684887,0.23751835439761082,0.9128351833263146
100.0,10.0,1.0,0.2,0.9998300464684887,0.029530590741053353,0.6552597491257546
50.0,10.0,10.0,0.2,0.9998168127695806,0.9998168127695806,0.9998168127695806
50.0,10.0,5.0,0.2,0.9998168127695806,0.6389158727726492,0.9997306700967765
50.0,10.0,3.0,0.2,0.9998168127695806,0.1099314046306411,0.9684677694795037
50.0,10.0,2.0,0.2,0.9998168127695806,0.05656560741323491,0.8982652260795119
50.0,10.0,1.0,0.2,0.9998168127695806,0.027560945410153415,0.43832444009010774
30.0,10.0,10.0,0.2,0.9997367559188011,0.9997367559188011,0.999736755918801
30.0,10.0,5.0,0.2,0.9997367559188011,0.19789472173732492,0.9993977197196205
30.0,10.0,3.0,0.2,0.9997367559188011,0.17795700119002955,0.9751836185305236
30.0,10.0,2.0,0.2,0.9997367559188011,0.11888095308895452,0.9204925593060098
30.0,10.0,1.0,0.2,0.9997367559188011,0.03943693549397553,0.6453640394973378
20.0,10.0,10.0,0.2,0.9997542401607062,0.9997542401607062,0.9997542401607062
20.0,10.0,5.0,0.2,0.9997542401607062,0.44134285962063435,0.9979447217622092
20.0,10.0,3.0,0.2,0.9997542401607062,0.24840803880450868,0.9646942856169208
20.0,10.0,2.0,0.2,0.9997542401607062,0.23677046074901764,0.8269605193678513
20.0,10.0,1.0,0.2,0.9997542401607062,0.026929590815860438,0.5113595801882509
10.0,10.0,10.0,0.2,0.9983041652335807,0.9983041652335807,0.9737636119515869
10.0,10.0,5.0,0.2,0.9983041652335807,0.6914418733021916,0.6097195683507013
10.0,10.0,3.0,0.2,0.9983041652335807,-0.03478537021210948,0.5276535478651356
10.0,10.0,2.0,0.2,0.9983041652335807,0.004368557686009522,0.4088012446762188
10.0,10.0,1.0,0.2,0.9983041652335807,0.013460606364982364,0.1996605448903278
100.0,10.0,10.0,0.5,0.999931867608237,0.999931867608237,0.999931867608237
100.0,10.0,5.0,0.5,0.999931867608237,0.8557286660946261,0.9999318593453609
100.0,10.0,3.0,0.5,0.999931867608237,0.7319581684142913,0.9993862612236742
100.0,10.0,2.0,0.5,0.999931867608237,0.7106825722115949,0.983096566149874
100.0,10.0,1.0,0.5,0.999931867608237,0.6264754630772696,0.6941407947460357
50.0,10.0,10.0,0.5,0.9999252904121391,0.9999252904121391,0.9999252904121391
50.0,10.0,5.0,0.5,0.9999252904121391,0.9171469433247302,0.9997646505766803
50.0,10.0,3.0,0.5,0.9999252904121391,0.7032546093314433,0.9946177784614442
50.0,10.0,2.0,0.5,0.9999252904121391,0.671604307399683,0.9692135129516094
50.0,10.0,1.0,0.5,0.9999252904121391,0.587668043228325,0.7505534396469455
30.0,10.0,10.0,0.5,0.9999032165437558,0.9999032165437558,0.9999032165437558
30.0,10.0,5.0,0.5,0.9999032165437558,0.7408301296732434,0.999855695510631
30.0,10.0,3.0,0.5,0.9999032165437558,0.6759013288682533,0.9964935203118234
30.0,10.0,2.0,0.5,0.9999032165437558,0.6552131362089617,0.9390571098534237
30.0,10.0,1.0,0.5,0.9999032165437558,0.535037558632872,0.7338906464164474
20.0,10.0,10.0,0.5,0.9998944227585648,0.9998944227585648,0.9998944227585648
20.0,10.0,5.0,0.5,0.9998944227585648,0.8067104026675705,0.9998291737320283
20.0,10.0,3.0,0.5,0.9998944227585648,0.6407544465609687,0.990710918672192
20.0,10.0,2.0,0.5,0.9998944227585648,0.6300946074049557,0.9418947724831616
20.0,10.0,1.0,0.5,0.9998944227585648,0.5456815548182011,0.7749237356793223
10.0,10.0,10.0,0.5,0.966150751730607,0.9661507517306066,0.9722968741219683
10.0,10.0,5.0,0.5,0.966150751730607,0.5416838450350062,0.7877204514559315
10.0,10.0,3.0,0.5,0.966150751730607,0.5030939771502498,0.39735264181315977
10.0,10.0,2.0,0.5,0.966150751730607,0.5416331674900228,0.18760982023104977
10.0,10.0,1.0,0.5,0.966150751730607,0.4996719740295107,0.21422495306791245
100.0,10.0,10.0,0.7,0.9997311983033708,0.9997311983033708,0.9997311983033708
100.0,10.0,5.0,0.7,0.9997311983033708,0.5795955120296103,0.9997270546420208
100.0,10.0,3.0,0.7,0.9997311983033708,0.5628519219936648,0.9988839010011754
100.0,10.0,2.0,0.7,0.9997311983033708,0.2703820422440756,0.9677856437166961
100.0,10.0,1.0,0.7,0.9997311983033708,0.26691740451736345,0.3580654348073872
50.0,10.0,10.0,0.7,0.9996691362568255,0.9996691362568255,0.9996691362568255
50.0,10.0,5.0,0.7,0.9996691362568255,0.8278952834622723,0.9996562826935643
50.0,10.0,3.0,0.7,0.9996691362568255,0.25326099379144607,0.9914942327990663
50.0,10.0,2.0,0.7,0.9996691362568255,0.23293067017244096,0.9609133011099418
50.0,10.0,1.0,0.7,0.9996691362568255,0.23321576071583738,0.28680935978790334
30.0,10.0,10.0,0.7,0.999555052064764,0.999555052064764,0.999555052064764
30.0,10.0,5.0,0.7,0.999555052064764,0.6260752296831251,0.996899075904747
30.0,10.0,3.0,0.7,0.999555052064764,0.3417616863333337,0.9694297138404968
30.0,10.0,2.0,0.7,0.999555052064764,0.2565436092065948,0.8712674393743332
30.0,10.0,1.0,0.7,0.999555052064764,0.2556490696408734,0.31610395076394093
20.0,10.0,10.0,0.7,0.9993683784660471,0.9993683784660471,0.9993683784660471
20.0,10.0,5.0,0.7,0.9993683784660471,0.6929967285877976,0.9889851754560796
20.0,10.0,3.0,0.7,0.9993683784660471,0.2639912901553291,0.8917377992376817
20.0,10.0,2.0,0.7,0.9993683784660471,0.26633596940270676,0.8060448945571532
20.0,10.0,1.0,0.7,0.9993683784660471,0.25605648432187755,0.2927885212219923
10.0,10.0,10.0,0.7,0.9989428751493421,0.998942875149342,0.9539111280711938
10.0,10.0,5.0,0.7,0.9989428751493421,0.4915863314576774,0.8665208273543972
10.0,10.0,3.0,0.7,0.9989428751493421,0.320431466614318,0.7306280933659841
10.0,10.0,2.0,0.7,0.9989428751493421,0.18972522044876194,0.6116390432926018
10.0,10.0,1.0,0.7,0.9989428751493421,0.16412138791173003,0.11505481852077715
100.0,10.0,10.0,0.9,0.9989945091475987,0.9989945091475987,0.9989945091475988
100.0,10.0,5.0,0.9,0.9989945091475987,0.6900558383089457,0.9989655541870239
100.0,10.0,3.0,0.9,0.9989945091475987,0.5031120491950272,0.9889684115783679
100.0,10.0,2.0,0.9,0.9989945091475987,0.5028830618699063,0.9077181580724606
100.0,10.0,1.0,0.9,0.9989945091475987,0.08365244722740284,0.1111186978195744
50.0,10.0,10.0,0.9,0.9988907298934886,0.9988907298934886,0.9988907298934887
50.0,10.0,5.0,0.9,0.9988907298934886,0.6969790953057328,0.9987567043778286
50.0,10.0,3.0,0.9,0.9988907298934886,0.5853173711298042,0.9798422742965166
50.0,10.0,2.0,0.9,0.9988907298934886,0.5644621824139201,0.8795225417850023
50.0,10.0,1.0,0.9,0.9988907298934886,0.09481220936897194,0.12972913573003964
30.0,10.0,10.0,0.9,0.9986720983834108,0.9986720983834109,0.9986720983834108
30.0,10.0,5.0,0.9,0.9986720983834108,0.7685456199563835,0.9966098923261357
30.0,10.0,3.0,0.9,0.9986720983834108,0.38881202077075616,0.9167652243020546
30.0,10.0,2.0,0.9,0.9986720983834108,0.27774381007778626,0.7764242676996013
30.0,10.0,1.0,0.9,0.9986720983834108,0.09101930504016031,0.12565289642159683
20.0,10.0,10.0,0.9,0.9982974601939355,0.9982974601939356,0.9982974601939356
20.0,10.0,5.0,0.9,0.9982974601939355,0.7113943808382891,0.9415522351890683
20.0,10.0,3.0,0.9,0.9982974601939355,0.4473752773604903,0.7979721576120713
20.0,10.0,2.0,0.9,0.9982974601939355,0.0735649838891298,0.68168118670381
20.0,10.0,1.0,0.9,0.9982974601939355,0.03611615876657015,0.060390039506520665
10.0,10.0,10.0,0.9,0.968740734610316,0.9687407346103156,0.9606499372343468
10.0,10.0,5.0,0.9,0.968740734610316,0.275789421045331,0.6605419102330816
10.0,10.0,3.0,0.9,0.968740734610316,0.22833226162338904,0.4445513254213338
10.0,10.0,2.0,0.9,0.968740734610316,0.2211561308480814,0.32172583895952844
10.0,10.0,1.0,0.9,0.968740734610316,0.08237749734114208,0.1897610095031822
100.0,10.0,10.0,0.99,0.9999440819419901,0.9999440819419901,0.9999440819419901
100.0,10.0,5.0,0.99,0.9999440819419901,0.996189534577838,0.999943852667318
100.0,10.0,3.0,0.99,0.9999440819419901,0.9920193774179338,0.9998983466202775
100.0,10.0,2.0,0.99,0.9999440819419901,0.9905993591396725,0.9988016853288693
100.0,10.0,1.0,0.99,0.9999440819419901,0.9904377568538477,0.9905217255596177
50.0,10.0,10.0,0.99,0.9999375720214152,0.9999375720214152,0.9999375720214152
50.0,10.0,5.0,0.99,0.9999375720214152,0.9961365089665616,0.9999404731221535
50.0,10.0,3.0,0.99,0.9999375720214152,0.9906448854932918,0.9996625514580962
50.0,10.0,2.0,0.99,0.9999375720214152,0.9905919594285237,0.9982274691143761
50.0,10.0,1.0,0.99,0.9999375720214152,0.9905149229414709,0.9905007313527507
30.0,10.0,10.0,0.99,0.9999031288438779,0.9999031288438779,0.9999031288438779
30.0,10.0,5.0,0.99,0.9999031288438779,0.9973199091945285,0.9998485024658146
30.0,10.0,3.0,0.99,0.9999031288438779,0.9916736742393375,0.9991499542434005
30.0,10.0,2.0,0.99,0.9999031288438779,0.990512740564597,0.9981754859017349
30.0,10.0,1.0,0.99,0.9999031288438779,0.9901103229675716,0.9903273693359789
20.0,10.0,10.0,0.99,0.9998941767484337,0.9998941767484337,0.9998941767484337
20.0,10.0,5.0,0.99,0.9998941767484337,0.995775820216499,0.9997020094525678
20.0,10.0,3.0,0.99,0.9998941767484337,0.9903702590667071,0.9987263963018542
20.0,10.0,2.0,0.99,0.9998941767484337,0.9898976387167615,0.9976601757371044
20.0,10.0,1.0,0.99,0.9998941767484337,0.9899530796526099,0.9902494721460247
10.0,10.0,10.0,0.99,0.9953821994113383,0.9953821994113383,0.9970488305410151
10.0,10.0,5.0,0.99,0.9953821994113383,0.992476739684597,0.9964140469391412
10.0,10.0,3.0,0.99,0.9953821994113383,0.9943418934911316,0.9950652093494897
10.0,10.0,2.0,0.99,0.9953821994113383,0.9927825859257635,0.9968372972176504
10.0,10.0,1.0,0.99,0.9953821994113383,0.9880181142521615,0.9897769745668896
50.0,5.0,5.0,0.01,0.9991883495601883,0.9991883495601883,0.9991883495601883
50.0,5.0,2.0,0.01,0.9991883495601883,0.18935553815188066,0.9935838409500691
50.0,5.0,1.0,0.01,0.9991883495601883,0.14418167258977965,0.8937267631472625
50.0,5.0,1.0,0.01,0.9991883495601883,0.14418167258977965,0.8937267631472625
25.0,5.0,5.0,0.01,0.9991292114259405,0.9991292114259405,0.9991292114259405
25.0,5.0,2.0,0.01,0.9991292114259405,0.37026446996624884,0.9763208213089364
25.0,5.0,1.0,0.01,0.9991292114259405,0.18992419118117543,0.7602191488456593
25.0,5.0,1.0,0.01,0.9991292114259405,0.18992419118117543,0.7602191488456593
15.0,5.0,5.0,0.01,0.9989934962290394,0.9989934962290395,0.9989934962290394
15.0,5.0,2.0,0.01,0.9989934962290394,0.5874292992433645,0.9889732596823612
15.0,5.0,1.0,0.01,0.9989934962290394,-0.006069270631011037,0.8193926063053236
15.0,5.0,1.0,0.01,0.9989934962290394,-0.006069270631011037,0.8193926063053236
10.0,5.0,5.0,0.01,0.9986245319243281,0.998624531924328,0.998624531924328
10.0,5.0,2.0,0.01,0.9986245319243281,0.8600171315444562,0.9540184911636085
10.0,5.0,1.0,0.01,0.9986245319243281,-0.026159692070005347,0.887623577203391
10.0,5.0,1.0,0.01,0.9986245319243281,-0.026159692070005347,0.887623577203391
5.0,5.0,5.0,0.01,0.9512630039298683,0.9512630039298684,0.7265160252052296
5.0,5.0,2.0,0.01,0.9512630039298683,0.5964961643048091,0.7416504229498535
5.0,5.0,1.0,0.01,0.9512630039298683,0.39406551933508316,0.7192092173492257
5.0,5.0,1.0,0.01,0.9512630039298683,0.39406551933508316,0.7192092173492257
50.0,5.0,5.0,0.1,0.9991195558916782,0.9991195558916782,0.9991195558916782
50.0,5.0,2.0,0.1,0.9991195558916782,0.03658578353659592,0.9980318971425477
50.0,5.0,1.0,0.1,0.9991195558916782,0.03090393195818464,0.9667001249873377
50.0,5.0,1.0,0.1,0.9991195558916782,0.03090393195818464,0.9667001249873377
25.0,5.0,5.0,0.1,0.9991017298045196,0.9991017298045196,0.9991017298045196
25.0,5.0,2.0,0.1,0.9991017298045196,-0.0013989631327588903,0.9961593384742399
25.0,5.0,1.0,0.1,0.9991017298045196,-0.004327013679155556,0.9625562677090609
25.0,5.0,1.0,0.1,0.9991017298045196,-0.004327013679155556,0.9625562677090609
15.0,5.0,5.0,0.1,0.9990871318081909,0.9990871318081909,0.9990871318081909
15.0,5.0,2.0,0.1,0.9990871318081909,0.7521381183652204,0.9966487817433652
15.0,5.0,1.0,0.1,0.9990871318081909,-0.009588197270740118,0.9397857219330648
15.0,5.0,1.0,0.1,0.9990871318081909,-0.009588197270740118,0.9397857219330648
10.0,5.0,5.0,0.1,0.9989049154984937,0.9989049154984937,0.9989049154984937
10.0,5.0,2.0,0.1,0.9989049154984937,0.3777208745987388,0.9177200939363798
10.0,5.0,1.0,0.1,0.9989049154984937,-0.12624048213566974,0.4904079182770841
10.0,5.0,1.0,0.1,0.9989049154984937,-0.12624048213566974,0.4904079182770841
5.0,5.0,5.0,0.1,0.9908775886181794,0.9908775886181793,0.8276375327806886
5.0,5.0,2.0,0.1,0.9908775886181794,-0.39046142943406137,0.5739512095148958
5.0,5.0,1.0,0.1,0.9908775886181794,-0.37934556890945736,-0.13310125263254458
5.0,5.0,1.0,0.1,0.9908775886181794,-0.37934556890945736,-0.13310125263254458
50.0,5.0,5.0,0.2,0.9996729353650086,0.9996729353650086,0.9996729353650086
50.0,5.0,2.0,0.2,0.9996729353650086,0.24297620519400132,0.9939699169478062
50.0,5.0,1.0,0.2,0.9996729353650086,-0.06389974846610413,0.9508436303837235
50.0,5.0,1.0,0.2,0.9996729353650086,-0.06389974846610413,0.9508436303837235
25.0,5.0,5.0,0.2,0.999518198099095,0.999518198099095,0.999518198099095
25.0,5.0,2.0,0.2,0.999518198099095,0.4508104397815702,0.984104822130258
25.0,5.0,1.0,0.2,0.999518198099095,-0.13900401899299286,0.8577176550172447
25.0,5.0,1.0,0.2,0.999518198099095,-0.13900401899299286,0.8577176550172447
15.0,5.0,5.0,0.2,0.9993245317298486,0.9993245317298486,0.9993245317298486
15.0,5.0,2.0,0.2,0.9993245317298486,0.018484705689003067,0.9863955739109544
15.0,5.0,1.0,0.2,0.9993245317298486,0.0010048703691546423,0.9123938124242632
15.0,5.0,1.0,0.2,0.9993245317298486,0.0010048703691546423,0.9123938124242632
10.0,5.0,5.0,0.2,0.9986874686361283,0.9986874686361285,0.9986874686361283
10.0,5.0,2.0,0.2,0.9986874686361283,0.06949525800445511,0.9680693240244836
10.0,5.0,1.0,0.2,0.9986874686361283,0.10698952706865394,0.8934063252287779
10.0,5.0,1.0,0.2,0.9986874686361283,0.10698952706865394,0.8934063252287779
5.0,5.0,5.0,0.2,0.9638893999170219,0.9638893999170218,0.9537880021642553
5.0,5.0,2.0,0.2,0.9638893999170219,0.17445763006303316,0.6260487551837353
5.0,5.0,1.0,0.2,0.9638893999170219,0.2265651821729623,0.5835264870365903
5.0,5.0,1.0,0.2,0.9638893999170219,0.2265651821729623,0.5835264870365903
50.0,5.0,5.0,0.5,0.999684419258571,0.999684419258571,0.999684419258571
50.0,5.0,2.0,0.5,0.999684419258571,0.8112093748289504,0.9967668723806203
50.0,5.0,1.0,0.5,0.999684419258571,0.7975995470564473,0.8528595325261594
50.0,5.0,1.0,0.5,0.999684419258571,0.7975995470564473,0.8528595325261594
25.0,5.0,5.0,0.5,0.9996618459023765,0.9996618459023765,0.9996618459023765
25.0,5.0,2.0,0.5,0.9996618459023765,0.7848848269557283,0.9898210727169804
25.0,5.0,1.0,0.5,0.9996618459023765,0.7727833405569563,0.814485947603481
25.0,5.0,1.0,0.5,0.9996618459023765,0.7727833405569563,0.814485947603481
15.0,5.0,5.0,0.5,0.9996707482462684,0.9996707482462684,0.9996707482462684
15.0,5.0,2.0,0.5,0.9996707482462684,0.7806198330466438,0.9629905291260635
15.0,5.0,1.0,0.5,0.9996707482462684,0.7787999028119709,0.7980998551926003
15.0,5.0,1.0,0.5,0.9996707482462684,0.7787999028119709,0.7980998551926003
10.0,5.0,5.0,0.5,0.9990651272964292,0.9990651272964292,0.9990651272964292
10.0,5.0,2.0,0.5,0.9990651272964292,0.7770126407305157,0.984227506354555
10.0,5.0,1.0,0.5,0.9990651272964292,0.7697667709686103,0.8515710620058867
10.0,5.0,1.0,0.5,0.9990651272964292,0.7697667709686103,0.8515710620058867
5.0,5.0,5.0,0.5,0.9136704666889484,0.9136704666889484,0.9756121301688732
5.0,5.0,2.0,0.5,0.9136704666889484,0.6606287287510297,0.8661553679131273
5.0,5.0,1.0,0.5,0.9136704666889484,0.6605307756287356,0.6735842335511566
5.0,5.0,1.0,0.5,0.9136704666889484,0.6605307756287356,0.6735842335511566
50.0,5.0,5.0,0.7,0.9997842477861605,0.9997842477861605,0.9997842477861605
50.0,5.0,2.0,0.7,0.9997842477861605,0.21107594605083702,0.9360407576953405
50.0,5.0,1.0,0.7,0.9997842477861605,-0.005619481982678032,0.8861368944550247
50.0,5.0,1.0,0.7,0.9997842477861605,-0.005619481982678032,0.8861368944550247
25.0,5.0,5.0,0.7,0.9996861083122164,0.9996861083122164,0.9996861083122164
25.0,5.0,2.0,0.7,0.9996861083122164,-0.024869313512224434,0.934632851045021
25.0,5.0,1.0,0.7,0.9996861083122164,-0.03660778450750035,0.6477007893801272
25.0,5.0,1.0,0.7,0.9996861083122164,-0.03660778450750035,0.6477007893801272
15.0,5.0,5.0,0.7,0.9996634798747408,0.9996634798747408,0.9996634798747408
15.0,5.0,2.0,0.7,0.9996634798747408,-0.08958604359529465,0.9378470320494292
15.0,5.0,1.0,0.7,0.9996634798747408,-0.08973263513228824,0.0027472372892640706
15.0,5.0,1.0,0.7,0.9996634798747408,-0.08973263513228824,0.0027472372892640706
10.0,5.0,5.0,0.7,0.9997155260716918,0.9997155260716918,0.9997155260716918
10.0,5.0,2.0,0.7,0.9997155260716918,-0.15379658814777764,0.5427023153726214
10.0,5.0,1.0,0.7,0.9997155260716918,-0.11025184164436319,-0.06398804761046883
10.0,5.0,1.0,0.7,0.9997155260716918,-0.11025184164436319,-0.06398804761046883
5.0,5.0,5.0,0.7,0.8556735869643619,0.8556735869643604,0.81454736681025
5.0,5.0,2.0,0.7,0.8556735869643619,-0.29996444456376103,-0.488317350312373
5.0,5.0,1.0,0.7,0.8556735869643619,-0.18411171645259405,-0.4189021763499168
5.0,5.0,1.0,0.7,0.8556735869643619,-0.18411171645259405,-0.4189021763499168
50.0,5.0,5.0,0.9,0.9996608601995647,0.9996608601995647,0.9996608601995647
50.0,5.0,2.0,0.9,0.9996608601995647,0.9443964859074018,0.9963329079623087
50.0,5.0,1.0,0.9,0.9996608601995647,0.8925641479336481,0.9118302322199213
50.0,5.0,1.0,0.9,0.9996608601995647,0.8925641479336481,0.9118302322199213
25.0,5.0,5.0,0.9,0.9996322579693677,0.9996322579693677,0.9996322579693677
25.0,5.0,2.0,0.9,0.9996322579693677,0.9304979786201352,0.9925831368961828
25.0,5.0,1.0,0.9,0.9996322579693677,0.8745847988715998,0.9115071822875782
25.0,5.0,1.0,0.9,0.9996322579693677,0.8745847988715998,0.9115071822875782
15.0,5.0,5.0,0.9,0.9995953261185354,0.9995953261185355,0.9995953261185355
15.0,5.0,2.0,0.9,0.9995953261185354,0.8759035105580875,0.9721954748664433
15.0,5.0,1.0,0.9,0.9995953261185354,0.8668288724345786,0.8976576939488297
15.0,5.0,1.0,0.9,0.9995953261185354,0.8668288724345786,0.8976576939488297
10.0,5.0,5.0,0.9,0.9995866083536465,0.9995866083536465,0.9995866083536465
10.0,5.0,2.0,0.9,0.9995866083536465,0.8791309076221469,0.9881939812498616
10.0,5.0,1.0,0.9,0.9995866083536465,0.8796157806777158,0.9084888526306282
10.0,5.0,1.0,0.9,0.9995866083536465,0.8796157806777158,0.9084888526306282
5.0,5.0,5.0,0.9,0.9984094327150569,0.9984094327150568,0.9921806438101644
5.0,5.0,2.0,0.9,0.9984094327150569,0.8319356239484974,0.948597142337044
5.0,5.0,1.0,0.9,0.9984094327150569,0.834528693931203,0.9148935638871643
5.0,5.0,1.0,0.9,0.9984094327150569,0.834528693931203,0.9148935638871643
50.0,5.0,5.0,0.99,0.9993062311329481,0.9993062311329481,0.9993062311329481
50.0,5.0,2.0,0.99,0.9993062311329481,0.9797705212224583,0.9989109011413082
50.0,5.0,1.0,0.99,0.9993062311329481,0.976170066491906,0.9764101932068433
50.0,5.0,1.0,0.99,0.9993062311329481,0.976170066491906,0.9764101932068433
25.0,5.0,5.0,0.99,0.9992241267822914,0.9992241267822914,0.9992241267822913
25.0,5.0,2.0,0.99,0.9992241267822914,0.9783601856287372,0.9979278567833794
25.0,5.0,1.0,0.99,0.9992241267822914,0.973767062530101,0.9740718880505393
25.0,5.0,1.0,0.99,0.9992241267822914,0.973767062530101,0.9740718880505393
15.0,5.0,5.0,0.99,0.999135976671212,0.999135976671212,0.999135976671212
15.0,5.0,2.0,0.99,0.999135976671212,0.9795707300044129,0.996101752092739
15.0,5.0,1.0,0.99,0.999135976671212,0.9723201401522052,0.9741787150549591
15.0,5.0,1.0,0.99,0.999135976671212,0.9723201401522052,0.9741787150549591
10.0,5.0,5.0,0.99,0.9991706064173809,0.9991706064173809,0.9991706064173811
10.0,5.0,2.0,0.99,0.9991706064173809,0.9819066596458583,0.9879352867741918
10.0,5.0,1.0,0.99,0.9991706064173809,0.9693746882433315,0.9721727529426837
10.0,5.0,1.0,0.99,0.9991706064173809,0.9693746882433315,0.9721727529426837
5.0,5.0,5.0,0.99,0.9770890477898698,0.9770890477898698,0.9821866959302621
5.0,5.0,2.0,0.99,0.9770890477898698,0.9905842399153632,0.9930636811758564
5.0,5.0,1.0,0.99,0.9770890477898698,0.9485285272914855,0.9478015192004141
5.0,5.0,1.0,0.99,0.9770890477898698,0.9485285272914855,0.9478015192004141
