M,N,n,rho,model,R2,MSE
15,5,1,0.2,pcr,0.5456831506714703,30.41388813133971
15,5,1,0.2,pls,0.684688768514365,21.108265157087253
15,5,2,0.2,linreg,0.9749839911152176,1.6746772584791132
15,5,2,0.2,pcr,0.9288450050331976,4.763415796937451
15,5,2,0.2,pls,0.8812863759867221,7.947191229517595
10,5,1,0.2,linreg,0.972669718790486,1.8296349050121425
10,5,1,0.2,pcr,0.6859797788029212,21.02218975272766
10,5,1,0.2,pls,0.7902222464563264,14.04364255296903
10,5,2,0.2,linreg,0.972669718790486,1.8296349050121425
10,5,2,0.2,pcr,0.9717294817457628,1.8925793914893696
10,5,2,0.2,pls,0.9597776433457662,2.6926992493152753
5,5,1,0.2,linreg,0.9546541418955548,3.0356924078579843
5,5,1,0.2,pcr,0.8582043505917085,9.492553330550969
5,5,1,0.2,pls,0.23309873542567772,51.34044086414009
5,5,2,0.2,linreg,0.9546541418955548,3.0356924078579843
5,5,2,0.2,pcr,0.878842884986138,8.11090030225942
5,5,2,0.2,pls,0.5395239008313006,30.826713986242762
50,5,1,0.5,linreg,0.9701157010640631,1.09971530271288
50,5,1,0.5,pcr,-0.010332253873142738,37.17931756707795
50,5,1,0.5,pls,0.9179412303988438,3.0196888622226834
50,5,2,0.5,linreg,0.9701157010640631,1.09971530271288
50,5,2,0.5,pcr,0.016510821953005017,36.19151653747446
50,5,2,0.5,pls,0.9525960785501001,1.7444216422412044
25,5,1,0.5,linreg,0.965971975731354,1.2521888913569355
25,5,1,0.5,pcr,-0.009559483874653774,37.15053101207229
25,5,1,0.5,pls,0.4603648383785719,19.857901517678798
25,5,2,0.5,linreg,0.965971975731354,1.2521888913569355
25,5,2,0.5,pcr,0.021050681256982173,36.024115078022504
25,5,2,0.5,pls,0.9194594833279754,2.963790653393412
15,5,1,0.5,linreg,0.9470676253222706,1.9477565559345142
15,5,1,0.5,pcr,-0.0198783563213496,37.52854027190296
15,5,1,0.5,pls,0.774501004632188,8.29770342363078
15,5,2,0.5,linreg,0.9470676253222706,1.9477565559345142
15,5,2,0.5,pcr,0.1256519089695235,32.17345219899911
15,5,2,0.5,pls,0.7840298463641717,7.947069920657738
10,5,1,0.5,linreg,0.905415539788289,3.480376737180926
10,5,1,0.5,pcr,-0.1482378432076683,42.25112951224485
10,5,1,0.5,pls,0.7022323063414436,10.956807828406271
10,5,2,0.5,linreg,0.905415539788289,3.480376737180926
10,5,2,0.5,pcr,0.6317748035257333,13.549397067809638
10,5,2,0.5,pls,0.7225511593913316,10.209145227988195
5,5,1,0.5,linreg,0.9448249294207449,2.0302586680692456
5,5,1,0.5,pcr,-0.1774601281902437,43.32660758685057
5,5,1,0.5,pls,0.3166046781997687,25.14666970493297
5,5,2,0.5,linreg,0.9448249294207449,2.0302586680692456
5,5,2,0.5,pcr,0.5536308568397414,16.42489647127866
5,5,2,0.5,pls,0.654545516991293,12.711573382481696
50,5,1,0.9,linreg,0.9739559469394831,1.1775164582342288
50,5,1,0.9,pcr,0.6891210172187956,14.055612538239759
50,5,1,0.9,pls,0.723788863622769,12.48819291974338
50,5,2,0.9,linreg,0.9739559469394831,1.1775164582342288
50,5,2,0.9,pcr,0.9388854743411903,2.7631398090462245
50,5,2,0.9,pls,0.970600760922256,1.3292127685797017
25,5,1,0.9,linreg,0.9752853048283724,1.1172688881061181
25,5,1,0.9,pcr,0.7140203678711865,12.928184765813333
25,5,1,0.9,pls,0.7373834804816726,11.872016414646218
25,5,2,0.9,linreg,0.9752853048283724,1.1172688881061181
25,5,2,0.9,pcr,0.9399067920543475,2.716613381549847
25,5,2,0.9,pls,0.9726205174686767,1.2377350314160454
15,5,1,0.9,linreg,0.9738219540401903,1.18345538602241
15,5,1,0.9,pcr,0.6323327932321532,16.621474986377763
15,5,1,0.9,pls,0.6672851853426728,15.04134953465125
15,5,2,0.9,linreg,0.9738219540401903,1.18345538602241
15,5,2,0.9,pcr,0.7557121324955391,11.04374990333256
15,5,2,0.9,pls,0.9444377405527729,2.511854983498303
10,5,1,0.9,linreg,0.9761859802936933,1.0766184822983227
10,5,1,0.9,pcr,0.6440794792119212,16.09096723843765
10,5,1,0.9,pls,0.6916737223573564,13.939258184136095
10,5,2,0.9,linreg,0.9761859802936933,1.0766184822983227
10,5,2,0.9,pcr,0.751305141524885,11.24335514915047
10,5,2,0.9,pls,0.9544781135062337,2.0580189717108457
5,5,1,0.9,linreg,0.5511517119681109,20.29192246463181
5,5,1,0.9,pcr,0.003967853880325278,45.02948461709474
5,5,1,0.9,pls,0.19651601437677524,36.324600477659516
5,5,2,0.9,linreg,0.5511517119681109,20.29192246463181
5,5,2,0.9,pcr,0.08373121952673102,41.42347324449494
5,5,2,0.9,pls,0.5358389976049361,20.984192928540807
50,5,1,0.99,linreg,0.9915168331738966,1.26877845166246
50,5,1,0.99,pcr,0.9913756873998525,1.2898888129604777
50,5,1,0.99,pls,0.9914701232780294,1.2757645820275163
50,5,2,0.99,linreg,0.9915168331738966,1.26877845166246
50,5,2,0.99,pcr,0.9919044165590428,1.2108098348267353
50,5,2,0.99,pls,0.9918286919028957,1.2221355359414918
25,5,1,0.99,linreg,0.9906078318018462,1.4047189959995285
25,5,1,0.99,pcr,0.9910691020764496,1.3357301210821715
25,5,1,0.99,pls,0.9909742025145337,1.3499235655055168
25,5,2,0.99,linreg,0.9906078318018462,1.4047189959995285
25,5,2,0.99,pcr,0.9910567670331767,1.3375749847213503
25,5,2,0.99,pls,0.9906338953318335,1.400820861415105
15,5,1,0.99,linreg,0.9847696933813759,2.2778685235141087
15,5,1,0.99,pcr,0.9904497888843233,1.428344539479762
15,5,1,0.99,pls,0.9904517097066492,1.4280572582828233
15,5,2,0.99,linreg,0.9847696933813759,2.2778685235141087
15,5,2,0.99,pcr,0.9904316181221707,1.431062187140592
15,5,2,0.99,pls,0.989885491553484,1.5127417325244645
10,5,1,0.99,linreg,0.9761091932992407,3.57307827227393
10,5,1,0.99,pcr,0.9886156836896606,1.702623681262074
10,5,1,0.99,pls,0.988640479804725,1.6989152062372137
10,5,2,0.99,linreg,0.9761091932992407,3.57307827227393
10,5,2,0.99,pcr,0.9888276940209748,1.6709156892379973
10,5,2,0.99,pls,0.9863470454151975,2.0419182989643514
5,5,1,0.99,linreg,0.9434849499890031,8.452107284658922
5,5,1,0.99,pcr,0.9827928941519007,2.5734084046341255
5,5,1,0.99,pls,0.9828548114608381,2.5641483626132135
5,5,2,0.99,linreg,0.9434849499890031,8.452107284658922
5,5,2,0.99,pcr,0.9830028903688504,2.5420024241973107
5,5,2,0.99,pls,0.955042767315369,6.723578122959065
