K,n_K_ratio,n,N_K_ratio,M,rho,model,R2,MSE
100,0.2,20,1,100,0.5,linreg,0.9094293549142163,99.20756347247575
100,0.2,20,1,100,0.5,pcr,0.18519431440009404,892.506470449938
100,0.2,20,1,100,0.5,pls,0.8831790876158345,127.96108572802655
100,0.5,50,1,100,0.5,linreg,0.9094293549142163,99.20756347247575
100,0.5,50,1,100,0.5,pcr,0.5783943755521892,461.81041007429263
100,0.5,50,1,100,0.5,pls,0.8934535430682424,116.706846669947
100,0.8,80,1,100,0.5,linreg,0.9094293549142163,99.20756347247575
100,0.8,80,1,100,0.5,pcr,0.777648671384467,243.55500091582394
100,0.8,80,1,100,0.5,pls,0.9060968426174426,102.85786788282697
100,0.01,1,10,1000,0.9,linreg,0.9966264177641253,1.098858831935475
100,0.01,1,10,1000,0.9,pcr,0.20623738543599857,258.5480354379711
100,0.01,1,10,1000,0.9,pls,0.20793395164329243,257.9954220346211
100,0.1,10,10,1000,0.9,linreg,0.9966264177641253,1.098858831935475
100,0.1,10,10,1000,0.9,pcr,0.2743436098614057,236.36416055749606
100,0.1,10,10,1000,0.9,pls,0.9966263149964533,1.0988923058976232
100,0.2,20,10,1000,0.9,linreg,0.9966264177641253,1.098858831935475
100,0.2,20,10,1000,0.9,pcr,0.37327070408802043,204.14116920645154
100,0.2,20,10,1000,0.9,pls,0.9966264177638906,1.0988588320119308
100,0.5,50,10,1000,0.9,linreg,0.9966264177641253,1.098858831935475
100,0.5,50,10,1000,0.9,pcr,0.5551018527374669,144.9142852462301
100,0.5,50,10,1000,0.9,pls,0.9966264177652163,1.0988588315801
100,0.8,80,10,1000,0.9,linreg,0.9966264177641253,1.098858831935475
100,0.8,80,10,1000,0.9,pcr,0.8468405938550048,49.8877911872756
100,0.8,80,10,1000,0.9,pls,0.9966237861986246,1.0997159976394932
100,0.01,1,5,500,0.9,linreg,0.9961161902022444,1.264889910890718
100,0.01,1,5,500,0.9,pcr,0.20518420355414613,258.8578056839712
100,0.01,1,5,500,0.9,pls,0.20695746817065352,258.28028396185806
100,0.1,10,5,500,0.9,linreg,0.9961161902022444,1.264889910890718
100,0.1,10,5,500,0.9,pcr,0.2519168576168115,243.63778572646171
100,0.1,10,5,500,0.9,pls,0.9961136593459781,1.2657141671555494
100,0.2,20,5,500,0.9,linreg,0.9961161902022444,1.264889910890718
100,0.2,20,5,500,0.9,pcr,0.3707723540446991,204.92859909934614
100,0.2,20,5,500,0.9,pls,0.9961161901090467,1.2648899412435903
100,0.5,50,5,500,0.9,linreg,0.9961161902022444,1.264889910890718
100,0.5,50,5,500,0.9,pcr,0.5611006398513629,142.94195685618203
100,0.5,50,5,500,0.9,pls,0.9961161902022444,1.2648899108907241
100,0.8,80,5,500,0.9,linreg,0.9961161902022444,1.264889910890718
100,0.8,80,5,500,0.9,pcr,0.80335304818252,64.04452285616124
100,0.8,80,5,500,0.9,pls,0.9960914791553971,1.2729378729363359
100,0.01,1,3,300,0.9,linreg,0.9955760457932559,1.440919436927225
100,0.01,1,3,300,0.9,pcr,0.20121396795674595,260.17139096116114
100,0.01,1,3,300,0.9,pls,0.20324521268545637,259.509797311233
100,0.1,10,3,300,0.9,linreg,0.9955760457932559,1.440919436927225
100,0.1,10,3,300,0.9,pcr,0.2703282713351288,237.66027568881515
100,0.1,10,3,300,0.9,pls,0.9954352662285358,1.486772536133822
100,0.2,20,3,300,0.9,linreg,0.9955760457932559,1.440919436927225
100,0.2,20,3,300,0.9,pcr,0.33746340464021685,215.79379290910387
100,0.2,20,3,300,0.9,pls,0.9955759546187143,1.4409491332493356
100,0.5,50,3,300,0.9,linreg,0.9955760457932559,1.440919436927225
100,0.5,50,3,300,0.9,pcr,0.5795308190202486,136.9503813079677
100,0.5,50,3,300,0.9,pls,0.9955760457932561,1.4409194369271487
100,0.8,80,3,300,0.9,linreg,0.9955760457932559,1.440919436927225
100,0.8,80,3,300,0.9,pcr,0.8159544090336367,59.94521120944536
100,0.8,80,3,300,0.9,pls,0.9955760686893256,1.4409119794829668
100,0.01,1,2,200,0.9,linreg,0.9928962739751097,2.3132791798887844
100,0.01,1,2,200,0.9,pcr,0.19743360643317476,261.35018752292586
100,0.01,1,2,200,0.9,pls,0.198859857531265,260.8857387309897
100,0.1,10,2,200,0.9,linreg,0.9928962739751097,2.3132791798887844
100,0.1,10,2,200,0.9,pcr,0.2616870230499926,240.4265074182022
100,0.1,10,2,200,0.9,pls,0.9904018717308157,3.125563994614898
100,0.2,20,2,200,0.9,linreg,0.9928962739751097,2.3132791798887844
100,0.2,20,2,200,0.9,pcr,0.32965134286121756,218.294397389784
100,0.2,20,2,200,0.9,pls,0.9928861677812961,2.316570191909103
100,0.5,50,2,200,0.9,linreg,0.9928962739751097,2.3132791798887844
100,0.5,50,2,200,0.9,pcr,0.5812914922950805,136.34952557605888
100,0.5,50,2,200,0.9,pls,0.9928962739624966,2.313279183996151
100,0.8,80,2,200,0.9,linreg,0.9928962739751097,2.3132791798887844
100,0.8,80,2,200,0.9,pcr,0.8282940993533412,55.914837317519236
100,0.8,80,2,200,0.9,pls,0.9928962739751099,2.3132791798887267
100,0.01,1,1,100,0.9,linreg,0.8273610274545944,56.223155232765045
100,0.01,1,1,100,0.9,pcr,0.20449080784815676,259.0726539899978
100,0.01,1,1,100,0.9,pls,0.20665890165244216,258.3665731281838
100,0.1,10,1,100,0.9,linreg,0.8273610274545944,56.223155232765045
100,0.1,10,1,100,0.9,pcr,0.2672775277829209,238.6249679930254
100,0.1,10,1,100,0.9,pls,0.9284060690570691,23.315921276521657
100,0.2,20,1,100,0.9,linreg,0.8273610274545944,56.223155232765045
100,0.2,20,1,100,0.9,pcr,0.3275540835340821,218.99476456371207
100,0.2,20,1,100,0.9,pls,0.9660062721416296,11.07070211402503
100,0.5,50,1,100,0.9,linreg,0.8273610274545944,56.223155232765045
100,0.5,50,1,100,0.9,pcr,0.5436982480960411,148.6033185440298
100,0.5,50,1,100,0.9,pls,0.894336613612144,34.41128551516137
100,0.8,80,1,100,0.9,linreg,0.8273610274545944,56.223155232765045
100,0.8,80,1,100,0.9,pcr,0.805715363322632,63.27247623290905
100,0.8,80,1,100,0.9,pls,0.8670466781619702,43.29877050470346
100,0.01,1,10,1000,0.99,linreg,0.9998900006477045,1.1179020583741441
100,0.01,1,10,1000,0.99,pcr,0.9975836190296494,24.557210603516072
100,0.01,1,10,1000,0.99,pls,0.9975846009139572,24.547231903953065
100,0.1,10,10,1000,0.99,linreg,0.9998900006477045,1.1179020583741441
100,0.1,10,10,1000,0.99,pcr,0.9977117383920626,23.255158400749796
100,0.1,10,10,1000,0.99,pls,0.999890001020599,1.1178982687192973
100,0.2,20,10,1000,0.99,linreg,0.9998900006477045,1.1179020583741441
100,0.2,20,10,1000,0.99,pcr,0.9979650526008803,20.680775283547167
100,0.2,20,10,1000,0.99,pls,0.9998900006477078,1.1179020583397834
100,0.5,50,10,1000,0.99,linreg,0.9998900006477045,1.1179020583741441
100,0.5,50,10,1000,0.99,pcr,0.998838141459645,11.807742743004988
100,0.5,50,10,1000,0.99,pls,0.9998900006545764,1.1179019885353223
100,0.8,80,10,1000,0.99,linreg,0.9998900006477045,1.1179020583741441
100,0.8,80,10,1000,0.99,pcr,0.9993921139053038,6.177828344774076
100,0.8,80,10,1000,0.99,pls,0.9998900152934503,1.1177532165024695
100,0.01,1,5,500,0.99,linreg,0.9998707136809775,1.3144392447806863
100,0.01,1,5,500,0.99,pcr,0.9975876015052485,24.52658007068278
100,0.01,1,5,500,0.99,pls,0.9975877963446601,24.524599160630245
100,0.1,10,5,500,0.99,linreg,0.9998707136809775,1.3144392447806863
100,0.1,10,5,500,0.99,pcr,0.9978193996352936,22.169914947090852
100,0.1,10,5,500,0.99,pls,0.9998707587315385,1.313981220868926
100,0.2,20,5,500,0.99,linreg,0.9998707136809775,1.3144392447806863
100,0.2,20,5,500,0.99,pcr,0.9980049443304851,20.283503214864464
100,0.2,20,5,500,0.99,pls,0.9998707136840732,1.3144392133057843
100,0.5,50,5,500,0.99,linreg,0.9998707136809775,1.3144392447806863
100,0.5,50,5,500,0.99,pcr,0.998857480263224,11.61586772141474
100,0.5,50,5,500,0.99,pls,0.9998707136809775,1.3144392447800834
100,0.8,80,5,500,0.99,linreg,0.9998707136809775,1.3144392447806863
100,0.8,80,5,500,0.99,pcr,0.9992418685216615,7.70783618379361
100,0.8,80,5,500,0.99,pls,0.9998710670560262,1.310846521004212
100,0.01,1,3,300,0.99,linreg,0.9998469546605836,1.5562327321289282
100,0.01,1,3,300,0.99,pcr,0.9975872732016848,24.53367369133495
100,0.01,1,3,300,0.99,pls,0.9975873718136323,24.53267096141778
100,0.1,10,3,300,0.99,linreg,0.9998469546605836,1.5562327321289282
100,0.1,10,3,300,0.99,pcr,0.9977016942065183,23.370190284104574
100,0.1,10,3,300,0.99,pls,0.9998466791155141,1.5590345963211025
100,0.2,20,3,300,0.99,linreg,0.9998469546605836,1.5562327321289282
100,0.2,20,3,300,0.99,pcr,0.9980861622542773,19.460749051451188
100,0.2,20,3,300,0.99,pls,0.9998469595427963,1.5561830876292895
100,0.5,50,3,300,0.99,linreg,0.9998469546605836,1.5562327321289282
100,0.5,50,3,300,0.99,pcr,0.9986808715953097,13.413481319245694
100,0.5,50,3,300,0.99,pls,0.9998469546605836,1.5562327321289082
100,0.8,80,3,300,0.99,linreg,0.9998469546605836,1.5562327321289282
100,0.8,80,3,300,0.99,pcr,0.9992154846479061,7.9772992398288505
100,0.8,80,3,300,0.99,pls,0.9998469545686126,1.556233667329881
100,0.01,1,2,200,0.99,linreg,0.9997956099031913,2.0781258982512005
100,0.01,1,2,200,0.99,pcr,0.9975816946392853,24.587996573460444
100,0.01,1,2,200,0.99,pls,0.9975831438759438,24.573261533554238
100,0.1,10,2,200,0.99,linreg,0.9997956099031913,2.0781258982512005
100,0.1,10,2,200,0.99,pcr,0.9976991356777003,23.393920797489205
100,0.1,10,2,200,0.99,pls,0.9997945411474712,2.0889924175958323
100,0.2,20,2,200,0.99,linreg,0.9997956099031913,2.0781258982512005
100,0.2,20,2,200,0.99,pcr,0.997874688418315,21.608997249447288
100,0.2,20,2,200,0.99,pls,0.9997954226645028,2.0800296380794085
100,0.5,50,2,200,0.99,linreg,0.9997956099031913,2.0781258982512005
100,0.5,50,2,200,0.99,pcr,0.9984596906112667,15.661017250959913
100,0.5,50,2,200,0.99,pls,0.9997956099031169,2.0781258990083025
100,0.8,80,2,200,0.99,linreg,0.9997956099031913,2.0781258982512005
100,0.8,80,2,200,0.99,pcr,0.9992489098083572,7.636671265126429
100,0.8,80,2,200,0.99,pls,0.9997956099031914,2.0781258982511503
100,0.01,1,1,100,0.99,linreg,0.99573549190459,43.36706961885914
100,0.01,1,1,100,0.99,pcr,0.9974945791188383,25.478380940307456
100,0.01,1,1,100,0.99,pls,0.9975029268694549,25.393490145390842
100,0.1,10,1,100,0.99,linreg,0.99573549190459,43.36706961885914
100,0.1,10,1,100,0.99,pcr,0.9976808898498555,23.583730898147298
100,0.1,10,1,100,0.99,pls,0.9993897271262763,6.206049000062075
100,0.2,20,1,100,0.99,linreg,0.99573549190459,43.36706961885914
100,0.2,20,1,100,0.99,pcr,0.9977638940339039,22.739636304410844
100,0.2,20,1,100,0.99,pls,0.9992349780527643,7.779739023460573
100,0.5,50,1,100,0.99,linreg,0.99573549190459,43.36706961885914
100,0.5,50,1,100,0.99,pcr,0.9983936505063554,16.335452709794097
100,0.5,50,1,100,0.99,pls,0.9986245134339616,13.987737937089578
100,0.8,80,1,100,0.99,linreg,0.99573549190459,43.36706961885914
100,0.8,80,1,100,0.99,pcr,0.9992329456404752,7.80040723730115
100,0.8,80,1,100,0.99,pls,0.9967078064031953,33.4793100909019
50,0.01,1,10,500,0.01,linreg,0.999400849635976,1.0975498483371828
50,0.01,1,10,500,0.01,pcr,0.12518978541460957,1602.5156221111383
50,0.01,1,10,500,0.01,pls,0.8512007235672461,272.57702421242857
50,0.1,5,10,500,0.01,linreg,0.999400849635976,1.0975498483371828
50,0.1,5,10,500,0.01,pcr,0.1971103288771765,1470.7684242299267
50,0.1,5,10,500,0.01,pls,0.9993987972645424,1.101309472116079
50,0.2,10,10,500,0.01,linreg,0.999400849635976,1.0975498483371828
50,0.2,10,10,500,0.01,pcr,0.2745489794558361,1328.9129163283387
50,0.2,10,10,500,0.01,pls,0.9994008443243103,1.0975595784787613
50,0.5,25,10,500,0.01,linreg,0.999400849635976,1.0975498483371828
50,0.5,25,10,500,0.01,pcr,0.4250609416100448,1053.1985194850945
50,0.5,25,10,500,0.01,pls,0.999400849635976,1.0975498483371737
50,0.8,40,10,500,0.01,linreg,0.999400849635976,1.0975498483371828
50,0.8,40,10,500,0.01,pcr,0.7083091905444567,534.3319855956306
50,0.8,40,10,500,0.01,pls,0.999400849635974,1.0975498483410082
50,0.01,1,5,250,0.01,linreg,0.9993196179900143,1.2461622306294202
50,0.01,1,5,250,0.01,pcr,0.12132145739642619,1609.3547398177352
50,0.01,1,5,250,0.01,pls,0.8049066417831542,357.32569481316375
50,0.1,5,5,250,0.01,linreg,0.9993196179900143,1.2461622306294202
50,0.1,5,5,250,0.01,pcr,0.20180817279070717,1461.9382835920744
50,0.1,5,5,250,0.01,pls,0.999246404223807,1.3802578252670787
50,0.2,10,5,250,0.01,linreg,0.9993196179900143,1.2461622306294202
50,0.2,10,5,250,0.01,pcr,0.22916987944295786,1411.8236055212697
50,0.2,10,5,250,0.01,pls,0.9993197093506256,1.245994897952308
50,0.5,25,5,250,0.01,linreg,0.9993196179900143,1.2461622306294202
50,0.5,25,5,250,0.01,pcr,0.4865916246975025,940.3395692433248
50,0.5,25,5,250,0.01,pls,0.9993196179899904,1.2461622306734175
50,0.8,40,5,250,0.01,linreg,0.9993196179900143,1.2461622306294202
50,0.8,40,5,250,0.01,pcr,0.7857514732488534,392.40958474330927
50,0.8,40,5,250,0.01,pls,0.9993196179900143,1.2461622306294364
50,0.01,1,3,150,0.01,linreg,0.9991718278273012,1.517070586190151
50,0.01,1,3,150,0.01,pcr,0.06044640616914143,1721.102408820432
50,0.01,1,3,150,0.01,pls,0.6859570636749119,575.2732550129047
50,0.1,5,3,150,0.01,linreg,0.9991718278273012,1.517070586190151
50,0.1,5,3,150,0.01,pcr,0.12047681843709124,1611.1369019720255
50,0.1,5,3,150,0.01,pls,0.9959120532407185,7.488423290301009
50,0.2,10,3,150,0.01,linreg,0.9991718278273012,1.517070586190151
50,0.2,10,3,150,0.01,pcr,0.1585816806631316,1541.3352742675231
50,0.2,10,3,150,0.01,pls,0.9991690042891519,1.5222428279248965
50,0.5,25,3,150,0.01,linreg,0.9991718278273012,1.517070586190151
50,0.5,25,3,150,0.01,pcr,0.44791734643451675,1011.3215373327448
50,0.5,25,3,150,0.01,pls,0.9991718277101882,1.5170708007211378
50,0.8,40,3,150,0.01,linreg,0.9991718278273012,1.517070586190151
50,0.8,40,3,150,0.01,pcr,0.7250120216728706,503.7312134220679
50,0.8,40,3,150,0.01,pls,0.9991718278273012,1.5170705861901073
50,0.01,1,2,100,0.01,linreg,0.9989660320777545,1.893771272975209
50,0.01,1,2,100,0.01,pcr,0.0535402250813789,1733.4951058006134
50,0.01,1,2,100,0.01,pls,0.6737999724296466,597.4539714103041
50,0.1,5,2,100,0.01,linreg,0.9989660320777545,1.893771272975209
50,0.1,5,2,100,0.01,pcr,0.1389747498355668,1577.0168967393565
50,0.1,5,2,100,0.01,pls,0.9655793269032021,63.04342765839396
50,0.2,10,2,100,0.01,linreg,0.9989660320777545,1.893771272975209
50,0.2,10,2,100,0.01,pcr,0.18581604959298015,1491.224382328697
50,0.2,10,2,100,0.01,pls,0.9973953302458459,4.770601340602435
50,0.5,25,2,100,0.01,linreg,0.9989660320777545,1.893771272975209
50,0.5,25,2,100,0.01,pcr,0.5847914154485374,760.478224516459
50,0.5,25,2,100,0.01,pls,0.9989658026055211,1.8941915644697875
50,0.8,40,2,100,0.01,linreg,0.9989660320777545,1.893771272975209
50,0.8,40,2,100,0.01,pcr,0.8132969798241549,341.957239271842
50,0.8,40,2,100,0.01,pls,0.998966032076891,1.8937712745565103
50,0.01,1,1,50,0.01,linreg,0.9303831593834422,127.49256628483782
50,0.01,1,1,50,0.01,pcr,0.15009459502813827,1556.4713971441734
50,0.01,1,1,50,0.01,pls,0.4947754004610838,925.2413665282869
50,0.1,5,1,50,0.01,linreg,0.9303831593834422,127.49256628483782
50,0.1,5,1,50,0.01,pcr,0.15171029213119303,1553.512495703328
50,0.1,5,1,50,0.01,pls,0.7581888369227094,442.84005800907784
50,0.2,10,1,50,0.01,linreg,0.9303831593834422,127.49256628483782
50,0.2,10,1,50,0.01,pcr,0.2528004493130913,1368.38137726828
50,0.2,10,1,50,0.01,pls,0.8788460954070599,221.87479459256818
50,0.5,25,1,50,0.01,linreg,0.9303831593834422,127.49256628483782
50,0.5,25,1,50,0.01,pcr,0.5925840985173163,746.1197371965179
50,0.5,25,1,50,0.01,pls,0.9474019618262527,96.32523982600806
50,0.8,40,1,50,0.01,linreg,0.9303831593834422,127.49256628483782
50,0.8,40,1,50,0.01,pcr,0.7695998847392391,421.9424740732973
50,0.8,40,1,50,0.01,pls,0.9545436277118262,83.24637409126964
50,0.01,1,10,500,0.1,linreg,0.9991374083537228,1.08390485684869
50,0.01,1,10,500,0.1,pcr,0.09026280803044706,1143.14642981693
50,0.01,1,10,500,0.1,pls,0.4015712512407157,751.9662751865195
50,0.1,5,10,500,0.1,linreg,0.9991374083537228,1.08390485684869
50,0.1,5,10,500,0.1,pcr,0.1044819378190911,1125.27912968182
50,0.1,5,10,500,0.1,pls,0.9991033959569727,1.1266437382065524
50,0.2,10,10,500,0.1,linreg,0.9991374083537228,1.08390485684869
50,0.2,10,10,500,0.1,pcr,0.25612147050221223,934.7337810514883
50,0.2,10,10,500,0.1,pls,0.9991373917011731,1.0839257819058812
50,0.5,25,10,500,0.1,linreg,0.9991374083537228,1.08390485684869
50,0.5,25,10,500,0.1,pcr,0.5473161327861011,568.8279551602732
50,0.5,25,10,500,0.1,pls,0.9991374083537228,1.083904856848673
50,0.8,40,10,500,0.1,linreg,0.9991374083537228,1.08390485684869
50,0.8,40,10,500,0.1,pcr,0.7982283999792497,253.53968842673174
50,0.8,40,10,500,0.1,pls,0.9991374083537222,1.0839048568493743
50,0.01,1,5,250,0.1,linreg,0.9990715704092157,1.166515112761964
50,0.01,1,5,250,0.1,pcr,0.08411388704300049,1150.7549984814073
50,0.01,1,5,250,0.1,pls,0.4082432400421998,743.5062501472518
50,0.1,5,5,250,0.1,linreg,0.9990715704092157,1.166515112761964
50,0.1,5,5,250,0.1,pcr,0.20009265543129773,1005.0347549353448
50,0.1,5,5,250,0.1,pls,0.9986748810251972,1.6649311112641028
50,0.2,10,5,250,0.1,linreg,0.9990715704092157,1.166515112761964
50,0.2,10,5,250,0.1,pcr,0.3817133087924892,776.8394894693397
50,0.2,10,5,250,0.1,pls,0.999071548995711,1.1665420175234786
50,0.5,25,5,250,0.1,linreg,0.9990715704092157,1.166515112761964
50,0.5,25,5,250,0.1,pcr,0.5187311638398284,604.6849176876302
50,0.5,25,5,250,0.1,pls,0.9990715704089661,1.1665151130754363
50,0.8,40,5,250,0.1,linreg,0.9990715704092157,1.166515112761964
50,0.8,40,5,250,0.1,pcr,0.8687459575659461,164.91269303585304
50,0.8,40,5,250,0.1,pls,0.9990715704092157,1.1665151127619584
50,0.01,1,3,150,0.1,linreg,0.9989786683976875,1.2835545844064122
50,0.01,1,3,150,0.1,pcr,0.07424830942067906,1163.4348959482231
50,0.01,1,3,150,0.1,pls,0.47629277145920357,658.1670561826398
50,0.1,5,3,150,0.1,linreg,0.9989786683976875,1.2835545844064122
50,0.1,5,3,150,0.1,pcr,0.11383924168368964,1113.679143270003
50,0.1,5,3,150,0.1,pls,0.9954343066752039,5.7379176212376874
50,0.2,10,3,150,0.1,linreg,0.9989786683976875,1.2835545844064122
50,0.2,10,3,150,0.1,pcr,0.18164151904785963,1028.4688905499982
50,0.2,10,3,150,0.1,pls,0.9989765748739213,1.2861856123914226
50,0.5,25,3,150,0.1,linreg,0.9989786683976875,1.2835545844064122
50,0.5,25,3,150,0.1,pcr,0.5265608258513698,594.9928711107538
50,0.5,25,3,150,0.1,pls,0.9989786687157982,1.2835541846220166
50,0.8,40,3,150,0.1,linreg,0.9989786683976875,1.2835545844064122
50,0.8,40,3,150,0.1,pcr,0.8257557468299975,218.98079865191227
50,0.8,40,3,150,0.1,pls,0.9989786683976875,1.2835545844064193
50,0.01,1,2,100,0.1,linreg,0.9983600060782709,2.0608333792142552
50,0.01,1,2,100,0.1,pcr,0.0886311148172807,1145.2355978134506
50,0.01,1,2,100,0.1,pls,0.45128540249332394,689.5204568878127
50,0.1,5,2,100,0.1,linreg,0.9983600060782709,2.0608333792142552
50,0.1,5,2,100,0.1,pcr,0.12889296148703533,1094.6421435167686
50,0.1,5,2,100,0.1,pls,0.9893006238752199,13.444947058991158
50,0.2,10,2,100,0.1,linreg,0.9983600060782709,2.0608333792142552
50,0.2,10,2,100,0.1,pcr,0.27020305444491044,917.0704144213205
50,0.2,10,2,100,0.1,pls,0.9982957259747034,2.1416084243507267
50,0.5,25,2,100,0.1,linreg,0.9983600060782709,2.0608333792142552
50,0.5,25,2,100,0.1,pcr,0.5360995068602172,582.9421732785828
50,0.5,25,2,100,0.1,pls,0.9983599043871232,2.0609611653656503
50,0.8,40,2,100,0.1,linreg,0.9983600060782709,2.0608333792142552
50,0.8,40,2,100,0.1,pcr,0.9285327954743321,89.80643077649077
50,0.8,40,2,100,0.1,pls,0.998360006078742,2.060833378622367
50,0.01,1,1,50,0.1,linreg,0.9875717792952929,15.61844355767459
50,0.01,1,1,50,0.1,pcr,0.09761614343263214,1134.0184299926548
50,0.01,1,1,50,0.1,pls,0.3195457561146613,855.1212964602532
50,0.1,5,1,50,0.1,linreg,0.9875717792952929,15.61844355767459
50,0.1,5,1,50,0.1,pcr,0.11422368306944652,1113.1478704320905
50,0.1,5,1,50,0.1,pls,0.8277081958964658,216.5177044869991
50,0.2,10,1,50,0.1,linreg,0.9875717792952929,15.61844355767459
50,0.2,10,1,50,0.1,pcr,0.21338634044092064,988.5309679821036
50,0.2,10,1,50,0.1,pls,0.9393754598833532,76.18636492858616
50,0.5,25,1,50,0.1,linreg,0.9875717792952929,15.61844355767459
50,0.5,25,1,50,0.1,pcr,0.5972727768680863,506.1040154559315
50,0.5,25,1,50,0.1,pls,0.9673405253488642,41.042895325223476
50,0.8,40,1,50,0.1,linreg,0.9875717792952929,15.61844355767459
50,0.8,40,1,50,0.1,pcr,0.7872348236267641,267.38026119583446
50,0.8,40,1,50,0.1,pls,0.9936606952515332,7.9665525549709475
50,0.01,1,10,500,0.25,linreg,0.999008807567161,1.121368338971082
50,0.01,1,10,500,0.25,pcr,0.07583975946592325,1045.5326327527991
50,0.01,1,10,500,0.25,pls,0.1879116845106399,918.7420073716845
50,0.1,5,10,500,0.25,linreg,0.999008807567161,1.121368338971082
50,0.1,5,10,500,0.25,pcr,0.18880372667613043,917.732810965147
50,0.1,5,10,500,0.25,pls,0.9989544541909348,1.1828600868869859
50,0.2,10,10,500,0.25,linreg,0.999008807567161,1.121368338971082
50,0.2,10,10,500,0.25,pcr,0.2562844506625541,841.3896662213119
50,0.2,10,10,500,0.25,pls,0.9990087945704803,1.1213830425399762
50,0.5,25,10,500,0.25,linreg,0.999008807567161,1.121368338971082
50,0.5,25,10,500,0.25,pcr,0.5260525115342221,536.192257217032
50,0.5,25,10,500,0.25,pls,0.999008807567161,1.1213683389710805
50,0.8,40,10,500,0.25,linreg,0.999008807567161,1.121368338971082
50,0.8,40,10,500,0.25,pcr,0.7623228530060688,268.89191110205087
50,0.8,40,10,500,0.25,pls,0.9990088075671624,1.1213683389695916
50,0.01,1,5,250,0.25,linreg,0.9989493109937663,1.1886911924184207
50,0.01,1,5,250,0.25,pcr,0.066024819894004,1056.6476511532812
50,0.01,1,5,250,0.25,pls,0.21020647856366947,893.5285295558571
50,0.1,5,5,250,0.25,linreg,0.9989493109937663,1.1886911924184207
50,0.1,5,5,250,0.25,pcr,0.2896130745937733,803.6923165937906
50,0.1,5,5,250,0.25,pls,0.997712832816313,2.5875739354909473
50,0.2,10,5,250,0.25,linreg,0.9989493109937663,1.1886911924184207
50,0.2,10,5,250,0.25,pcr,0.38053232853817776,700.8313218143994
50,0.2,10,5,250,0.25,pls,0.9989488515658803,1.1892109636146406
50,0.5,25,5,250,0.25,linreg,0.9989493109937663,1.1886911924184207
50,0.5,25,5,250,0.25,pcr,0.525004892493929,537.383086131507
50,0.5,25,5,250,0.25,pls,0.9989493109938691,1.1886911923021828
50,0.8,40,5,250,0.25,linreg,0.9989493109937663,1.1886911924184207
50,0.8,40,5,250,0.25,pcr,0.7847527748033611,243.5187569925336
50,0.8,40,5,250,0.25,pls,0.9989493109937663,1.1886911924184513
50,0.01,1,3,150,0.25,linreg,0.998740799263446,1.4243813129394927
50,0.01,1,3,150,0.25,pcr,0.05988258294161841,1063.4409923326323
50,0.01,1,3,150,0.25,pls,0.23029174606277503,870.6777414408745
50,0.1,5,3,150,0.25,linreg,0.998740799263446,1.4243813129394927
50,0.1,5,3,150,0.25,pcr,0.3609468054138574,722.8834942027494
50,0.1,5,3,150,0.25,pls,0.9920888470275557,8.948929372924166
50,0.2,10,3,150,0.25,linreg,0.998740799263446,1.4243813129394927
50,0.2,10,3,150,0.25,pcr,0.4432289842139172,629.8076291174918
50,0.2,10,3,150,0.25,pls,0.9987391211421845,1.4262795683140161
50,0.5,25,3,150,0.25,linreg,0.998740799263446,1.4243813129394927
50,0.5,25,3,150,0.25,pcr,0.5621077575860856,495.3344681821764
50,0.5,25,3,150,0.25,pls,0.9987407991999846,1.424381384725752
50,0.8,40,3,150,0.25,linreg,0.998740799263446,1.4243813129394927
50,0.8,40,3,150,0.25,pcr,0.8183855983251969,205.4383803921761
50,0.8,40,3,150,0.25,pls,0.998740799263446,1.4243813129394989
50,0.01,1,2,100,0.25,linreg,0.9981180299219535,2.129133838211165
50,0.01,1,2,100,0.25,pcr,0.07305241778725013,1048.6858885587521
50,0.01,1,2,100,0.25,pls,0.21857674495823054,884.0494934975395
50,0.1,5,2,100,0.25,linreg,0.9981180299219535,2.129133838211165
50,0.1,5,2,100,0.25,pcr,0.2972424492879191,795.0524286935607
50,0.1,5,2,100,0.25,pls,0.9723875927025674,31.23881267679743
50,0.2,10,2,100,0.25,linreg,0.9981180299219535,2.129133838211165
50,0.2,10,2,100,0.25,pcr,0.39625842916058185,683.0324365960502
50,0.2,10,2,100,0.25,pls,0.9963568283905814,4.121638299411731
50,0.5,25,2,100,0.25,linreg,0.9981180299219535,2.129133838211165
50,0.5,25,2,100,0.25,pcr,0.5952048670192776,457.95787362733165
50,0.5,25,2,100,0.25,pls,0.9981179627835408,2.1292097940766816
50,0.8,40,2,100,0.25,linreg,0.9981180299219535,2.129133838211165
50,0.8,40,2,100,0.25,pcr,0.8168419340099305,207.21266538177787
50,0.8,40,2,100,0.25,pls,0.998118029923401,2.1291338365734984
50,0.01,1,1,50,0.25,linreg,0.9016538922167723,111.26954902365674
50,0.01,1,1,50,0.25,pcr,0.07600427609599825,1045.4159276460914
50,0.01,1,1,50,0.25,pls,0.17859287532767987,929.3463908969753
50,0.1,5,1,50,0.25,linreg,0.9016538922167723,111.26954902365674
50,0.1,5,1,50,0.25,pcr,0.22098273817997016,881.3861713309357
50,0.1,5,1,50,0.25,pls,0.7609394467209548,270.47496390336755
50,0.2,10,1,50,0.25,linreg,0.9016538922167723,111.26954902365674
50,0.2,10,1,50,0.25,pcr,0.3340278448677463,753.4860609553915
